alg,xval,yval,run
QNDE,16,0.6178149880610375,10
QNDE,32,0.5746298799905898,10
QNDE,64,0.5249817058572158,10
QNDE,128,0.4286159239426892,10
QNDE,256,0.3533709320058527,10
QNDE,512,0.291859673664141,10
QNDE,1024,0.19229830815861848,10
QNDE,2048,0.1740529043853375,10
QNDE,4096,0.1709099095502129,10
QNDE,8192,0.16485577190469924,10
QNDE,10000,0.16485577190469924,10
DE,1,0.9547113304389835,10
DE,2,0.9030951071338191,10
DE,4,0.6161336049690459,10
DE,8,0.6161336049690459,10
DE,16,0.6161336049690459,10
DE,32,0.5727950175041763,10
DE,64,0.5170407108707674,10
DE,128,0.34203161586819075,10
DE,256,0.3090532275986816,10
DE,512,0.3080420425194852,10
DE,1024,0.21800781699668947,10
DE,2048,0.19443327281819422,10
DE,4096,0.19207638743697075,10
DE,8192,0.19206154994345914,10
DE,10000,0.19206154739587133,10
CMA,1,0.7402328985362443,11
CMA,2,0.7402328985362443,11
CMA,4,0.7402328985362443,11
CMA,8,0.7402328985362443,11
CMA,16,0.5903453424007297,11
CMA,32,0.5818457070571411,11
CMA,64,0.4605852120032896,11
CMA,128,0.30087545681365424,11
CMA,256,0.21787171152746465,11
CMA,512,0.19619944910214338,11
CMA,1024,0.19205041428750524,11
CMA,2048,0.19202428119700454,11
CMA,4096,0.19202404093308234,11
CMA,8192,0.19202404093249348,11
CMA,10000,0.19202404093249348,11
QODE,1,0.99908178171019,11
QODE,2,0.9605117726498531,11
QODE,4,0.5959090357888808,11
QODE,8,0.5959090357888808,11
QODE,16,0.5959090357888808,11
QODE,32,0.584228646057313,11
QODE,64,0.5605686851528551,11
QODE,128,0.2876952648061665,11
QODE,256,0.26224439519701526,11
QODE,512,0.2370132100380039,11
QODE,1024,0.18699351945789622,11
QODE,2048,0.16714132095214174,11
QODE,4096,0.16551024915755375,11
QODE,8192,0.16520621222885967,11
QODE,10000,0.16513756393964385,11
BFGS,1,0.9906386738605406,11
BFGS,2,0.9906386736332154,11
BFGS,4,0.9906386736332154,11
BFGS,8,0.9906386734146604,11
BFGS,16,0.9868587691451305,11
BFGS,32,0.9655328262323712,11
BFGS,64,0.7179370077492752,11
BFGS,128,0.5192116253949821,11
BFGS,256,0.1977250486281864,11
BFGS,512,0.19358613621077814,11
BFGS,1024,0.19351112355097733,11
BFGS,2048,0.19351104582365253,11
BFGS,4096,0.1648557719047017,11
BFGS,8192,0.16485577190470102,11
BFGS,10000,0.16485577190470102,11
QNDE,1,0.9323746233401425,11
QNDE,2,0.804829704649066,11
QNDE,4,0.4525674900829544,11
QNDE,8,0.4525674900829544,11
QNDE,16,0.4525674900829544,11
QNDE,32,0.4525674900829544,11
QNDE,64,0.4525674900829544,11
QNDE,128,0.4525674900829544,11
QNDE,256,0.2639259217593074,11
QNDE,512,0.23487689095753084,11
QNDE,1024,0.223100124112395,11
QNDE,2048,0.17256008145832558,11
QNDE,4096,0.16493454567791566,11
QNDE,8192,0.16486547458503964,11
QNDE,10000,0.16486547458503964,11
DE,1,0.6329338515873277,11
DE,2,0.6329338515873277,11
DE,4,0.6329338515873277,11
DE,8,0.6329338515873277,11
DE,16,0.48639587369881754,11
DE,32,0.48639587369881754,11
DE,64,0.48639587369881754,11
DE,128,0.41915398894636957,11
DE,256,0.37938640312123106,11
DE,512,0.2409414101597951,11
DE,1024,0.19428722798015174,11
DE,2048,0.18024485268008095,11
DE,4096,0.1793384937252127,11
DE,8192,0.1793364992535036,11
DE,10000,0.1793364990821653,11
CMA,1,0.7499079413819347,12
CMA,2,0.7499079413819347,12
CMA,4,0.7499079413819347,12
CMA,8,0.7499079413819347,12
CMA,16,0.6323469909127493,12
CMA,32,0.4893925778155095,12
CMA,64,0.414056850596907,12
CMA,128,0.3150807566510475,12
CMA,256,0.2623477908293844,12
CMA,512,0.25528179592964617,12
CMA,1024,0.2549019922926281,12
CMA,2048,0.25463323737264776,12
CMA,4096,0.2546300008186807,12
CMA,8192,0.18566330720282098,12
CMA,10000,0.18006848949731602,12
QODE,1,0.9941471172165843,12
QODE,2,0.9864701288248906,12
QODE,4,0.9031896275389586,12
QODE,8,0.6245385592751644,12
QODE,16,0.35649716726130054,12
QODE,32,0.35649716726130054,12
QODE,64,0.35649716726130054,12
QODE,128,0.3164706544145014,12
QODE,256,0.3164706544145014,12
QODE,512,0.29387171444639704,12
QODE,1024,0.18174281416575921,12
QODE,2048,0.16567818002567058,12
QODE,4096,0.16485774985086854,12
QODE,8192,0.1648557720117556,12
QODE,10000,0.1648557719054452,12
BFGS,1,0.871238933022566,12
BFGS,2,0.8712389309716971,12
BFGS,4,0.8712389300416922,12
BFGS,8,0.8712389300416922,12
BFGS,16,0.7465910942201757,12
BFGS,32,0.6218135453174276,12
BFGS,64,0.43691078545524487,12
BFGS,128,0.2550034095160173,12
BFGS,256,0.22779780907564307,12
BFGS,512,0.22267362225285114,12
BFGS,1024,0.22265780152627845,12
BFGS,2048,0.22265780152627845,12
BFGS,4096,0.22265780141344804,12
BFGS,8192,0.19184683322725604,12
BFGS,10000,0.19184683322725604,12
QNDE,1,0.9785381702741816,12
QNDE,2,0.7570162931029631,12
QNDE,4,0.7570162931029631,12
QNDE,8,0.5433340636661258,12
QNDE,16,0.4367745788542122,12
QNDE,32,0.4367745788542122,12
QNDE,64,0.4367745788542122,12
QNDE,128,0.43535666703244524,12
QNDE,256,0.23947710825079593,12
QNDE,512,0.23947710825079593,12
QNDE,1024,0.21009854656768323,12
QNDE,2048,0.1784132353486122,12
QNDE,4096,0.1649880542584342,12
QNDE,8192,0.16487576552676808,12
QNDE,10000,0.16487576552676808,12
DE,1,0.9623001770839823,12
DE,2,0.6336399721822364,12
DE,4,0.6336399721822364,12
DE,8,0.4765546339313941,12
DE,16,0.45919076511312107,12
DE,32,0.33727141948467154,12
DE,64,0.33727141948467154,12
DE,128,0.33727141948467154,12
DE,256,0.33727141948467154,12
DE,512,0.30157084322807803,12
DE,1024,0.2824256793563733,12
DE,2048,0.27769174924232776,12
DE,4096,0.2760115716948467,12
DE,8192,0.2748756946988772,12
DE,10000,0.27453131647224516,12
CMA,1,0.8503895448447061,13
CMA,2,0.690901601211684,13
CMA,4,0.690901601211684,13
CMA,8,0.690901601211684,13
CMA,16,0.690901601211684,13
CMA,32,0.6696785653532993,13
CMA,64,0.5381410090340379,13
CMA,128,0.4458923605814158,13
CMA,256,0.3982629023089024,13
CMA,512,0.3923201769603091,13
CMA,1024,0.3903914102547743,13
CMA,2048,0.39009547571793524,13
CMA,4096,0.39009545470321794,13
CMA,8192,0.2578443650107065,13
CMA,10000,0.25781008209713385,13
QODE,1,0.8372688006323044,13
QODE,2,0.8233471574223119,13
QODE,4,0.6701151399365559,13
QODE,8,0.6536095733109704,13
QODE,16,0.6045024163225423,13
QODE,32,0.5980616091071034,13
QODE,64,0.4581230170116951,13
QODE,128,0.4581230170116951,13
QODE,256,0.3837355959669029,13
QODE,512,0.29741565086705324,13
QODE,1024,0.20691422678103122,13
QODE,2048,0.20691422678103122,13
QODE,4096,0.1995861152632482,13
QODE,8192,0.19760252394165867,13
QODE,10000,0.18723881376202178,13
BFGS,1,0.8748716209438965,13
BFGS,2,0.8748716183308661,13
BFGS,4,0.8748716146951125,13
BFGS,8,0.8748716141020179,13
BFGS,16,0.3894767948468544,13
BFGS,32,0.36803557128186626,13
BFGS,64,0.27521368890853537,13
BFGS,128,0.20554753001171822,13
BFGS,256,0.1913736597476171,13
BFGS,512,0.1898679901390523,13
BFGS,1024,0.18985483715001183,13
BFGS,2048,0.18985483715001183,13
BFGS,4096,0.18985483715001183,13
BFGS,8192,0.17696171294259022,13
BFGS,10000,0.17696171294259022,13
QNDE,1,0.9179170543370212,13
QNDE,2,0.8930651839177229,13
QNDE,4,0.7096976105606029,13
QNDE,8,0.7096976105606029,13
QNDE,16,0.7096976105606029,13
QNDE,32,0.4955212172386084,13
QNDE,64,0.47511995668602824,13
QNDE,128,0.3720450268162533,13
QNDE,256,0.3720450268162533,13
QNDE,512,0.30583709586025754,13
QNDE,1024,0.22016672939378534,13
QNDE,2048,0.2178286828235022,13
QNDE,4096,0.18065753727929323,13
QNDE,8192,0.1648557719047017,13
QNDE,10000,0.1648557719047017,13
DE,1,0.8678510456908428,13
DE,2,0.5007224241288077,13
DE,4,0.5007224241288077,13
DE,8,0.5007224241288077,13
DE,16,0.5007224241288077,13
DE,32,0.4545688019445101,13
DE,64,0.4342179663503156,13
DE,128,0.36046906509141996,13
DE,256,0.30320710759946456,13
DE,512,0.30320710759946456,13
DE,1024,0.187486820299697,13
DE,2048,0.16707384013899995,13
DE,4096,0.16487318176770693,13
DE,8192,0.16485577267507712,13
DE,10000,0.16485577192279732,13
CMA,1,0.708259877451783,14
CMA,2,0.6650582730661719,14
CMA,4,0.6650582730661719,14
CMA,8,0.5449605077728639,14
CMA,16,0.38787486884028455,14
CMA,32,0.36592941310735394,14
CMA,64,0.26412492415973754,14
CMA,128,0.20007146533004472,14
CMA,256,0.1780712834094167,14
CMA,512,0.1651814785317699,14
CMA,1024,0.16485581396425208,14
CMA,2048,0.16485577190486,14
CMA,4096,0.16485577190474832,14
CMA,8192,0.16485577190474832,14
CMA,10000,0.16485577190474832,14
QODE,1,0.7743810288148918,14
QODE,2,0.7743810288148918,14
QODE,4,0.7743810288148918,14
QODE,8,0.7743810288148918,14
QODE,16,0.5937010736088697,14
QODE,32,0.46427985379640413,14
QODE,64,0.3844258700094344,14
QODE,128,0.29498543870983807,14
QODE,256,0.29498543870983807,14
QODE,512,0.29498543870983807,14
QODE,1024,0.20863130360325322,14
QODE,2048,0.17947996787006693,14
QODE,4096,0.17755535307223136,14
QODE,8192,0.17755535307223136,14
QODE,10000,0.17755535307223136,14
BFGS,1,0.5920726916258553,14
BFGS,2,0.5920726916258553,14
BFGS,4,0.5920726900778136,14
BFGS,8,0.592072688670332,14
BFGS,16,0.5027992243909256,14
BFGS,32,0.40275135389820627,14
BFGS,64,0.27639253235548744,14
BFGS,128,0.17696986799312853,14
BFGS,256,0.16507893623119962,14
BFGS,512,0.16485577735720014,14
BFGS,1024,0.16485577190471512,14
BFGS,2048,0.16485577190470813,14
BFGS,4096,0.16485577190470813,14
BFGS,8192,0.1648557719046998,14
BFGS,10000,0.1648557719046998,14
QNDE,1,0.936665888926663,14
QNDE,2,0.936665888926663,14
QNDE,4,0.936665888926663,14
QNDE,8,0.3551581607640223,14
QNDE,16,0.3551581607640223,14
QNDE,32,0.3551581607640223,14
QNDE,64,0.3551581607640223,14
QNDE,128,0.3049977335906794,14
QNDE,256,0.3049977335906794,14
QNDE,512,0.24058843842934075,14
QNDE,1024,0.19020655470604564,14
QNDE,2048,0.1658866581730274,14
QNDE,4096,0.16486381438460473,14
QNDE,8192,0.1648557719047017,14
QNDE,10000,0.1648557719047017,14
DE,1,0.960043665002698,14
DE,2,0.8499022823183656,14
DE,4,0.6244845254518636,14
DE,8,0.6244845254518636,14
DE,16,0.6244845254518636,14
DE,32,0.5258528275598138,14
DE,64,0.5258528275598138,14
DE,128,0.34239368573733153,14
DE,256,0.34239368573733153,14
DE,512,0.30670280609037126,14
DE,1024,0.2126308790449094,14
DE,2048,0.17583735670398315,14
DE,4096,0.1739060120402358,14
DE,8192,0.1739060120402358,14
DE,10000,0.1739060120402358,14
