alg,xval,yval,run
DE,4096,0.031109439468252287,9
DE,8192,0.016491115528264766,9
DE,16384,0.01623005498232155,9
DE,20000,0.016229068829427207,9
CMA,1,0.8511342435474641,10
CMA,2,0.8511342435474641,10
CMA,4,0.6760779944589745,10
CMA,8,0.6058457432831648,10
CMA,16,0.47412162560245985,10
CMA,32,0.36575051901447053,10
CMA,64,0.22981112786245772,10
CMA,128,0.10504829175798502,10
CMA,256,0.03618154700699505,10
CMA,512,0.0256314001677157,10
CMA,1024,0.02313468914346406,10
CMA,2048,0.022817027697708103,10
CMA,4096,0.022770029053838958,10
CMA,8192,0.022769506026989017,10
CMA,16384,0.02276950602628769,10
CMA,20000,0.02276950602628769,10
QODE,1,0.5082574008915594,10
QODE,2,0.5082574008915594,10
QODE,4,0.5082574008915594,10
QODE,8,0.5082574008915594,10
QODE,16,0.5082574008915594,10
QODE,32,0.43733294842700476,10
QODE,64,0.43733294842700476,10
QODE,128,0.2745105481242194,10
QODE,256,0.20370478493374655,10
QODE,512,0.09696462098029157,10
QODE,1024,0.09361506499160299,10
QODE,2048,0.058679562512329086,10
QODE,4096,0.03803276123027777,10
QODE,8192,0.015209927643900945,10
QODE,16384,0.01448393854623442,10
QODE,20000,0.01448393854623442,10
BFGS,1,0.6371227436067612,10
BFGS,2,0.6371227397325152,10
BFGS,4,0.6371227396367772,10
BFGS,8,0.6371227363549408,10
BFGS,16,0.6371227352317714,10
BFGS,32,0.5458843529455024,10
BFGS,64,0.24314139560662307,10
BFGS,128,0.13804858167162137,10
BFGS,256,0.06079592096168984,10
BFGS,512,0.03894768668248827,10
BFGS,1024,0.03606579195065496,10
BFGS,2048,0.03527625478342289,10
BFGS,4096,0.03526985071423583,10
BFGS,8192,0.02650145011017846,10
BFGS,16384,0.017003307382772337,10
BFGS,20000,0.017003307382772337,10
QNDE,1,0.9114756539025292,10
QNDE,2,0.9114756539025292,10
QNDE,4,0.7671760499854956,10
QNDE,8,0.586210644230961,10
QNDE,16,0.2785303509576642,10
QNDE,32,0.2785303509576642,10
QNDE,64,0.27837761987744525,10
QNDE,128,0.24875659908887016,10
QNDE,256,0.16442706407751473,10
QNDE,512,0.15004607658372193,10
QNDE,1024,0.1042985015072827,10
QNDE,2048,0.038988488626528484,10
QNDE,4096,0.019018603100795173,10
QNDE,8192,0.01459996953141085,10
QNDE,16384,0.01449770268037498,10
QNDE,20000,0.01449770268037498,10
DE,1,0.8010576998357524,10
DE,2,0.670540378805462,10
DE,4,0.670540378805462,10
DE,8,0.3768354906837047,10
DE,16,0.3768354906837047,10
DE,32,0.3768354906837047,10
DE,64,0.3510174256212525,10
DE,128,0.2486689155554268,10
DE,256,0.1582789321393906,10
DE,512,0.13121672326869593,10
DE,1024,0.08609897900014774,10
DE,2048,0.034883334511194075,10
DE,4096,0.02339952299761805,10
DE,8192,0.021694664494012694,10
DE,16384,0.021435282288242763,10
DE,20000,0.021026096794598437,10
CMA,1,0.5367561168406116,11
CMA,2,0.5367561168406116,11
CMA,4,0.4563077958042281,11
CMA,8,0.4237989639812286,11
CMA,16,0.2886258111462865,11
CMA,32,0.2768029131062567,11
CMA,64,0.15436580090974672,11
CMA,128,0.09386366978572158,11
CMA,256,0.050720921863811275,11
CMA,512,0.02687021520292332,11
CMA,1024,0.02410625653004983,11
CMA,2048,0.02382633961409042,11
CMA,4096,0.023821411362067946,11
CMA,8192,0.014480245731834929,11
CMA,16384,0.014478941912662191,11
CMA,20000,0.014478941912662191,11
QODE,1,0.8531562313490955,11
QODE,2,0.8531562313490955,11
QODE,4,0.7551691433967099,11
QODE,8,0.45370107052994946,11
QODE,16,0.45370107052994946,11
QODE,32,0.3078433288817368,11
QODE,64,0.3078433288817368,11
QODE,128,0.22604571637239035,11
QODE,256,0.09375692263104651,11
QODE,512,0.09375692263104651,11
QODE,1024,0.0672890348458578,11
QODE,2048,0.04303339852602839,11
QODE,4096,0.019224782941864027,11
QODE,8192,0.014517042664494384,11
QODE,16384,0.014492727247425341,11
QODE,20000,0.014492727247425341,11
BFGS,1,0.6763887108302393,11
BFGS,2,0.6763887059566778,11
BFGS,4,0.6763887059566778,11
BFGS,8,0.6763887059566778,11
BFGS,16,0.6763887059566778,11
BFGS,32,0.38230806501001735,11
BFGS,64,0.2019501547738256,11
BFGS,128,0.12671457629694183,11
BFGS,256,0.04502812095185438,11
BFGS,512,0.03405995225391856,11
BFGS,1024,0.03172691441963571,11
BFGS,2048,0.03115741295581731,11
BFGS,4096,0.031150066641069896,11
BFGS,8192,0.025832864036916647,11
BFGS,16384,0.01675412781774377,11
BFGS,20000,0.016753927743678898,11
QNDE,1,0.9126720103290562,11
QNDE,2,0.6324157561339377,11
QNDE,4,0.6324157561339377,11
QNDE,8,0.5581405322670342,11
QNDE,16,0.5581405322670342,11
QNDE,32,0.39844912434504953,11
QNDE,64,0.18667060087990728,11
QNDE,128,0.18667060087990728,11
QNDE,256,0.118301576243656,11
QNDE,512,0.118301576243656,11
QNDE,1024,0.08412467116819822,11
QNDE,2048,0.06539511487182059,11
QNDE,4096,0.03632538804962138,11
QNDE,8192,0.02931881541256076,11
QNDE,16384,0.02931881541256076,11
QNDE,20000,0.01767239731857806,11
DE,1,0.9937285476111442,11
DE,2,0.9248750675991391,11
DE,4,0.8274826168071349,11
DE,8,0.7549465119527619,11
DE,16,0.6157942115047568,11
DE,32,0.2513938467019521,11
DE,64,0.2513938467019521,11
DE,128,0.2513938467019521,11
DE,256,0.21561074502777433,11
DE,512,0.1988514710271172,11
DE,1024,0.1544135873696697,11
DE,2048,0.0838355200282439,11
DE,4096,0.024661336608159168,11
DE,8192,0.01739602027589482,11
DE,16384,0.01726010510090048,11
DE,20000,0.017260090895283575,11
CMA,1,0.5912855783525458,12
CMA,2,0.5912855783525458,12
CMA,4,0.5912855783525458,12
CMA,8,0.5912855783525458,12
CMA,16,0.5117587658626803,12
CMA,32,0.4523356742674365,12
CMA,64,0.31982910840108325,12
CMA,128,0.18358489161608427,12
CMA,256,0.10108722373246892,12
CMA,512,0.053939180130612274,12
CMA,1024,0.045187229374694216,12
CMA,2048,0.0447890639161741,12
CMA,4096,0.044775097334422864,12
CMA,8192,0.044775087319582796,12
CMA,16384,0.044775087319582796,12
CMA,20000,0.044775087319582796,12
QODE,1,0.9661665056723313,12
QODE,2,0.8165027919458374,12
QODE,4,0.6185586469905399,12
QODE,8,0.5937735977582447,12
QODE,16,0.5269999421237415,12
QODE,32,0.3452122292917079,12
QODE,64,0.3452122292917079,12
QODE,128,0.33821273983479716,12
QODE,256,0.21829797759274572,12
QODE,512,0.13187865502791596,12
QODE,1024,0.10124681779427769,12
QODE,2048,0.06712313248117563,12
QODE,4096,0.047798734250445785,12
QODE,8192,0.04037610423467697,12
QODE,16384,0.03717956696501612,12
QODE,20000,0.028195247261349254,12
BFGS,1,0.9179951475650777,12
BFGS,2,0.9179951474636031,12
BFGS,4,0.9179951473340868,12
BFGS,8,0.9179951460357585,12
BFGS,16,0.9179951460357585,12
BFGS,32,0.8512747366761848,12
BFGS,64,0.6537998056951172,12
BFGS,128,0.41980301777407325,12
BFGS,256,0.17171304776470164,12
BFGS,512,0.09420051775100857,12
BFGS,1024,0.07582762400300092,12
BFGS,2048,0.07556697068936769,12
BFGS,4096,0.07556638958992312,12
BFGS,8192,0.0755663880832157,12
BFGS,16384,0.018813570734064422,12
BFGS,20000,0.018813570734064422,12
QNDE,1,0.7843317914964092,12
QNDE,2,0.7843317914964092,12
QNDE,4,0.7453356103294687,12
QNDE,8,0.466606870115981,12
QNDE,16,0.3619663990124594,12
QNDE,32,0.3619663990124594,12
QNDE,64,0.23932278111440541,12
QNDE,128,0.23932278111440541,12
QNDE,256,0.2217121302660121,12
QNDE,512,0.1395710583117028,12
QNDE,1024,0.089425952284366,12
QNDE,2048,0.04536546946079212,12
QNDE,4096,0.018107836785906883,12
QNDE,8192,0.014543901390702496,12
QNDE,16384,0.014495802451873208,12
QNDE,20000,0.014495802451873208,12
DE,1,0.7601868425409661,12
DE,2,0.7601868425409661,12
DE,4,0.7570735652620793,12
DE,8,0.2792963074305931,12
DE,16,0.1788595703775293,12
DE,32,0.1788595703775293,12
DE,64,0.0966470102905922,12
DE,128,0.0966470102905922,12
DE,256,0.0966470102905922,12
DE,512,0.0818467687595752,12
DE,1024,0.06244688016384392,12
DE,2048,0.046383811713068046,12
DE,4096,0.02508654544031441,12
DE,8192,0.022531361273018247,12
DE,16384,0.0224249999127345,12
DE,20000,0.0224249999127345,12
CMA,1,0.981678447380819,13
CMA,2,0.7631740179051802,13
CMA,4,0.7631740179051802,13
CMA,8,0.7302323796907888,13
CMA,16,0.39673698945958746,13
CMA,32,0.32229974558246366,13
CMA,64,0.20277295608361445,13
CMA,128,0.129162592235619,13
CMA,256,0.05977754698575277,13
CMA,512,0.034205691507890656,13
CMA,1024,0.03035861014979402,13
CMA,2048,0.02966140052551758,13
CMA,4096,0.029492764612454758,13
CMA,8192,0.029491524896480992,13
CMA,16384,0.029491524894088128,13
CMA,20000,0.029491524894088128,13
QODE,1,0.9108914684379023,13
QODE,2,0.6926783141425317,13
QODE,4,0.6762442269543752,13
QODE,8,0.5972546099823399,13
QODE,16,0.48308544994122726,13
QODE,32,0.37453544569175623,13
QODE,64,0.37453544569175623,13
QODE,128,0.25008780162768196,13
QODE,256,0.11411695194045046,13
QODE,512,0.11411695194045046,13
QODE,1024,0.07086786509123222,13
QODE,2048,0.05052406962666811,13
QODE,4096,0.03283806764993391,13
QODE,8192,0.024110782576883483,13
QODE,16384,0.023300092362790514,13
QODE,20000,0.02230542771283428,13
BFGS,1,0.7663458524278326,13
BFGS,2,0.7663458516017451,13
BFGS,4,0.7663458516017451,13
BFGS,8,0.7663458516017451,13
BFGS,16,0.7663458499993043,13
BFGS,32,0.5327765164313414,13
BFGS,64,0.14013751651696482,13
BFGS,128,0.08170087205542775,13
BFGS,256,0.061587919882357456,13
BFGS,512,0.03392403846628134,13
BFGS,1024,0.030657969990585343,13
BFGS,2048,0.03017218317959558,13
BFGS,4096,0.021096652576544916,13
BFGS,8192,0.020439531963458935,13
BFGS,16384,0.016241085135480282,13
BFGS,20000,0.01624108375612021,13
QNDE,1,0.8967456860247427,13
QNDE,2,0.7564035608541138,13
QNDE,4,0.39128323897444783,13
QNDE,8,0.39128323897444783,13
QNDE,16,0.39128323897444783,13
QNDE,32,0.39128323897444783,13
QNDE,64,0.37498004748892,13
QNDE,128,0.32234633658758016,13
QNDE,256,0.25233347226360203,13
QNDE,512,0.194017645551406,13
QNDE,1024,0.07988813346013413,13
QNDE,2048,0.07648777076558055,13
QNDE,4096,0.027426511231944284,13
QNDE,8192,0.014567578939727488,13
QNDE,16384,0.014498561954265798,13
QNDE,20000,0.014485781934698072,13
DE,1,0.8185598054245506,13
DE,2,0.6933837223890986,13
DE,4,0.40009397449429196,13
DE,8,0.40009397449429196,13
DE,16,0.31678347276013574,13
DE,32,0.31678347276013574,13
DE,64,0.2125463189339355,13
DE,128,0.2125463189339355,13
DE,256,0.1998014889341022,13
DE,512,0.08886368748897233,13
DE,1024,0.07520637560274424,13
DE,2048,0.06621421132441108,13
DE,4096,0.050036248967040065,13
DE,8192,0.04464669751165984,13
DE,16384,0.041059568598614926,13
DE,20000,0.041059568598614926,13
CMA,1,0.9656036540112428,14
CMA,2,0.7303868744703752,14
CMA,4,0.6964625361614258,14
CMA,8,0.5523732168464457,14
CMA,16,0.5523732168464457,14
CMA,32,0.33549800073932534,14
CMA,64,0.22479332049570677,14
CMA,128,0.15740838807453594,14
CMA,256,0.08331781652455028,14
CMA,512,0.03470365156673727,14
CMA,1024,0.024715757167575902,14
CMA,2048,0.023843568307859386,14
CMA,4096,0.02382141295016338,14
CMA,8192,0.02382140943225608,14
CMA,16384,0.022203438067058934,14
CMA,20000,0.022203416525217512,14
QODE,1,0.7863409695618331,14
QODE,2,0.7863409695618331,14
QODE,4,0.6674017291690031,14
QODE,8,0.6674017291690031,14
QODE,16,0.40766628847533426,14
QODE,32,0.3821516073417037,14
QODE,64,0.3196713561294414,14
QODE,128,0.23334103734614042,14
QODE,256,0.15511645511359917,14
QODE,512,0.10577999242512603,14
QODE,1024,0.09129417340851631,14
QODE,2048,0.05883242102552555,14
QODE,4096,0.02835161144622178,14
QODE,8192,0.015019633498530194,14
QODE,16384,0.014478992861102435,14
QODE,20000,0.014478943426741386,14
BFGS,1,0.9773127012382535,14
BFGS,2,0.9773126994935596,14
BFGS,4,0.9773126994935596,14
BFGS,8,0.9773126994935596,14
BFGS,16,0.9773126994935596,14
BFGS,32,0.8711420555995091,14
BFGS,64,0.29857015213084925,14
BFGS,128,0.1369666017893657,14
BFGS,256,0.05079717779834514,14
BFGS,512,0.027629018838735586,14
BFGS,1024,0.022198823429884995,14
BFGS,2048,0.02067519183797395,14
BFGS,4096,0.020617247169276376,14
BFGS,8192,0.020616994914702813,14
BFGS,16384,0.020616994914702813,14
BFGS,20000,0.020616994914702813,14
QNDE,1,0.8621141916503037,14
QNDE,2,0.36589560556761547,14
QNDE,4,0.36589560556761547,14
QNDE,8,0.36589560556761547,14
QNDE,16,0.36589560556761547,14
QNDE,32,0.35984113764671033,14
QNDE,64,0.3091739639212583,14
QNDE,128,0.255877651911787,14
QNDE,256,0.16730258418762423,14
QNDE,512,0.16730258418762423,14
QNDE,1024,0.07043350324689102,14
QNDE,2048,0.036017047686844994,14
QNDE,4096,0.03212947223071294,14
QNDE,8192,0.020241525801256266,14
QNDE,16384,0.020241525801256266,14
QNDE,20000,0.020241525801256266,14
DE,1,0.3784926603901627,14
DE,2,0.3784926603901627,14
DE,4,0.3784926603901627,14
DE,8,0.3784926603901627,14
DE,16,0.3784926603901627,14
DE,32,0.3431996306409758,14
DE,64,0.3167669062824794,14
DE,128,0.26286408857270627,14
DE,256,0.2084664733166114,14
DE,512,0.12363670663633919,14
DE,1024,0.06762923555468259,14
DE,2048,0.042223739273236305,14
DE,4096,0.026042669417928765,14
DE,8192,0.021747648780927942,14
DE,16384,0.02145792605101371,14
DE,20000,0.021456690983537197,14
